date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:36:05	262694/262694	---M--	200	added ('OK')	image/png	etag:%22caf1f8837fd79e8056aaecf0ac63c358:1438785252%22	http://media.blizzard.com/wow/legion-6a153ad2/images/xavius-compact.png	C:/Users/Niki/Desktop/legion/legion/media.blizzard.com/wow/legion-6a153ad2/images/xavius-compact.png	(from http://eu.battle.net/wow/en/legion/)
18:36:08	307427/307427	---M--	200	added ('OK')	image/png	etag:%2272a781dc9a7b629e95adf417ae7b99de:1438785244%22	http://media.blizzard.com/wow/legion-6a153ad2/images/maiev-compact.png	C:/Users/Niki/Desktop/legion/legion/media.blizzard.com/wow/legion-6a153ad2/images/maiev-compact.png	(from http://eu.battle.net/wow/en/legion/)
18:36:19	300754/300754	---M--	200	added ('OK')	image/png	etag:%225be06d68d958f4d3ad7eb10a084e87a9:1438785241%22	http://media.blizzard.com/wow/legion-6a153ad2/images/athissa-compact.png	C:/Users/Niki/Desktop/legion/legion/media.blizzard.com/wow/legion-6a153ad2/images/athissa-compact.png	(from http://eu.battle.net/wow/en/legion/)
18:36:21	339971/339971	---M--	200	added ('OK')	image/png	etag:%222a5dd4c9ffe7dd54c3a317bbe24d0e32:1438785239%22	http://media.blizzard.com/wow/legion-6a153ad2/images/anduin-compact.png	C:/Users/Niki/Desktop/legion/legion/media.blizzard.com/wow/legion-6a153ad2/images/anduin-compact.png	(from http://eu.battle.net/wow/en/legion/)
18:36:55	308053/308053	---M--	200	added ('OK')	image/png	etag:%22d2dbce81ed6639a4c7f5ed1759f186e8:1438785243%22	http://media.blizzard.com/wow/legion-6a153ad2/images/genn-compact.png	C:/Users/Niki/Desktop/legion/legion/media.blizzard.com/wow/legion-6a153ad2/images/genn-compact.png	(from http://eu.battle.net/wow/en/legion/)
18:36:57	297468/297468	---M--	200	added ('OK')	image/png	etag:%22c7424a31cb56bf47025bb8e22d80fd69:1438785242%22	http://media.blizzard.com/wow/legion-6a153ad2/images/dargrul-compact.png	C:/Users/Niki/Desktop/legion/legion/media.blizzard.com/wow/legion-6a153ad2/images/dargrul-compact.png	(from http://eu.battle.net/wow/en/legion/)
18:37:04	279774/279774	---M--	200	added ('OK')	image/png	etag:%22ab745680e2b946eabb3dc6956d666f24:1438785244%22	http://media.blizzard.com/wow/legion-6a153ad2/images/khadgar-compact.png	C:/Users/Niki/Desktop/legion/legion/media.blizzard.com/wow/legion-6a153ad2/images/khadgar-compact.png	(from http://eu.battle.net/wow/en/legion/)
18:37:09	296331/296331	---M--	200	added ('OK')	image/png	etag:%22aa1ebf3fb515499fa31c46f61b51bb9f:1438785243%22	http://media.blizzard.com/wow/legion-6a153ad2/images/guldan-compact.png	C:/Users/Niki/Desktop/legion/legion/media.blizzard.com/wow/legion-6a153ad2/images/guldan-compact.png	(from http://eu.battle.net/wow/en/legion/)
18:37:10	5650/5650	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Apr%202016%2015:43:58%20GMT	http://eu.battle.net/wow/static/images/nav-client/blizzard.png?v=58-107	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/images/nav-client/blizzardcfef.png	(from http://eu.battle.net/wow/en/legion/)
18:37:11	2047/2047	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Feb%202015%2003:16:56%20GMT	http://eu.battle.net/wow/static/images/legal/ratings/pegi/12.png?v=58-107	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/images/legal/ratings/pegi/12cfef.png	(from http://eu.battle.net/wow/en/legion/)
18:37:12	24631/24631	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Apr%202016%2015:47:06%20GMT	http://eu.battle.net/wow/static/js/nav-client/navbar-tk.min.js?v=107	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/js/nav-client/navbar-tk.minb925.js	(from http://eu.battle.net/wow/en/legion/)
18:37:16	63401/63401	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Jun%202016%2021:53:16%20GMT	http://eu.battle.net/wow/static/js/seven-oh/dist/seven-oh.min.js?v=107	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/js/seven-oh/dist/seven-oh.minb925.js	(from http://eu.battle.net/wow/en/legion/)
18:37:16	0/0	---M--	200	added ('OK')	text/css	etag:%221685107488%22	http://fast.fonts.net/t/1.css?apiType=css&projectid=23f45f39-cbf3-41cf-912f-e015fde06357	C:/Users/Niki/Desktop/legion/legion/fast.fonts.net/t/1.586ff9.delayed	(from http://eu.battle.net/wow/en/legion/)
18:37:16	660/660	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2014%20Apr%202016%2019:35:20%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/js/wow.min.1.js?v=58-107	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/wow/js/wow.min.1cfef.js	(from http://eu.battle.net/wow/en/legion/)
18:37:23	260/260	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:19%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-content-background.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-content-background.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:23	254/254	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:21%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-bg-left-body.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-bg-left-body.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:23	256/256	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:21%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-bg-left-bottom.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-bg-left-bottom.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:24	253/253	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:22%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-bg-left-top.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-bg-left-top.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:25	248/248	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:22%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-sprite.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-sprite.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:25	256/256	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:23%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-arrows-compact.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-arrows-compact.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:25	246/246	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:23%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/wiki-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/wiki-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:26	257/257	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:24%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-brewfest-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-brewfest-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:27	263/263	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:24%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-childrens-week-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-childrens-week-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:27	263/263	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:25%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-darkmoon-faire-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-darkmoon-faire-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:27	264/264	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:25%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-day-of-the-dead-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-day-of-the-dead-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:28	269/269	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:26%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-feast-of-winter-veil-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-feast-of-winter-veil-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:29	260/260	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:26%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-hallows-end-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-hallows-end-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:29	265/265	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:27%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-harvest-festival-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-harvest-festival-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:29	267/267	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:27%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-love-is-in-the-air-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-love-is-in-the-air-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:30	263/263	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:28%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-lunar-festival-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-lunar-festival-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:30	272/272	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:28%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-midsummer-fire-festival-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-midsummer-fire-festival-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:30	257/257	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:28%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-new-year-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-new-year-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:31	260/260	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:29%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-noblegarden-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-noblegarden-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:31	264/264	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:29%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-pilgrims-bounty-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-pilgrims-bounty-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:31	260/260	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:29%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-pirates-day-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-pirates-day-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:32	283/283	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:29%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-stranglethorn-fishing-extravaganza-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-stranglethorn-fishing-extravaganza-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:32	264/264	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:30%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-wow-anniversary-box-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-wow-anniversary-box-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:32	258/258	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:30%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-medallion-sprite.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-medallion-sprite.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:33	253/253	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:30%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/icon-flyout-arrows.gif	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/icon-flyout-arrows.gif	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:33	252/252	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:31%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/basic-comments-bg.jpg	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/basic-comments-bg.jpg	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:33	256/256	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:31%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-sidebar-sprite.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/events-sidebar-sprite.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:34	247/247	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:31%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/media-sprite.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/media-sprite.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:34	264/264	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:32%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-related-wrapper-top.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-related-wrapper-top.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:34	257/257	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:32%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-divider-deco.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-divider-deco.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:34	252/252	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:32%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/race-icons-sprite.gif	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/race-icons-sprite.gif	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:35	263/263	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:33%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-related-wrapper-bg.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-related-wrapper-bg.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:35	267/267	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:33%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-related-wrapper-bottom.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-related-wrapper-bottom.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:35	267/267	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:33%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-related-wrapper-middle.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-related-wrapper-middle.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:36	264/264	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:34%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-divider-scroll-deco.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-divider-scroll-deco.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:36	258/258	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:34%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-scroll-middle.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-scroll-middle.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:36	255/255	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:34%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-scroll-top.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-scroll-top.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:37	258/258	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:34%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-scroll-bottom.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/character-scroll-bottom.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:37	251/251	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:35%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/timeline-sprites.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/timeline-sprites.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:37	252/252	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202016%2015:37:35%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/icon-goto-fansite.gif	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/images/wow/icon-goto-fansite.gif	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow/css/wow.min.1.css?v=58-107)
18:37:38	1164/1164	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Aug%202014%2023:11:35%20GMT	http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow.events-content-background.3.png	C:/Users/Niki/Desktop/legion/legion/bnetcmsus-a.akamaihd.net/cms/template_resource/wow.events-content-background.3.png	(from http://bnetcmsus-a.akamaihd.net/cms/template_resource/wow.wow.min.29.css?v=58-107)
18:37:38	1355/1355	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Oct%202015%2019:16:20%20GMT	http://eu.battle.net/wow/static/local-common/images/icons/feedback-buttons.gif	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/local-common/images/icons/feedback-buttons.gif	(from http://eu.battle.net/wow/static/local-common/css/common.css?v=58-107)
18:37:49	66767/66767	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Oct%202015%2019:16:20%20GMT	http://eu.battle.net/wow/static/local-common/images/layout/bg.jpg	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/local-common/images/layout/bg.jpg	(from http://eu.battle.net/wow/static/local-common/css/common.css?v=58-107)
18:37:49	67/67	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Oct%202015%2019:16:20%20GMT	http://eu.battle.net/wow/static/local-common/images/service-bar/close.gif	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/local-common/images/service-bar/close.gif	(from http://eu.battle.net/wow/static/local-common/css/common.css?v=58-107)
18:37:50	357349/357349	---M--	200	added ('OK')	image/png	etag:%22fde9eda407d6fac4a1ad1f685d2c95a4:1438785250%22	http://media.blizzard.com/wow/legion-6a153ad2/images/sylvanas-compact.png	C:/Users/Niki/Desktop/legion/legion/media.blizzard.com/wow/legion-6a153ad2/images/sylvanas-compact.png	(from http://eu.battle.net/wow/en/legion/)
18:37:50	4851/4851	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Oct%202015%2019:16:20%20GMT	http://eu.battle.net/wow/static/local-common/images/icons/footer.png	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/local-common/images/icons/footer.png	(from http://eu.battle.net/wow/static/local-common/css/common.css?v=58-107)
18:37:51	1881/1881	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Oct%202015%2019:16:20%20GMT	http://eu.battle.net/wow/static/local-common/images/icons/footer.gif	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/local-common/images/icons/footer.gif	(from http://eu.battle.net/wow/static/local-common/css/common.css?v=58-107)
18:37:51	116/116	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Oct%202015%2019:16:20%20GMT	http://eu.battle.net/wow/static/local-common/images/icons/i18n-support.gif	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/local-common/images/icons/i18n-support.gif	(from http://eu.battle.net/wow/static/local-common/css/common.css?v=58-107)
18:37:51	149/149	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Oct%202015%2019:16:20%20GMT	http://eu.battle.net/wow/static/local-common/images/icons/arrows.gif	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/local-common/images/icons/arrows.gif	(from http://eu.battle.net/wow/static/local-common/css/common.css?v=58-107)
18:37:51	1175/1175	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Oct%202015%2019:16:20%20GMT	http://eu.battle.net/wow/static/local-common/images/icons/map-small.gif	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/local-common/images/icons/map-small.gif	(from http://eu.battle.net/wow/static/local-common/css/common.css?v=58-107)
18:37:52	12489/12489	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Oct%202015%2019:16:20%20GMT	http://eu.battle.net/wow/static/local-common/images/layout/world-map.gif	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/local-common/images/layout/world-map.gif	(from http://eu.battle.net/wow/static/local-common/css/common.css?v=58-107)
18:37:53	6441/6441	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Oct%202015%2019:16:20%20GMT	http://eu.battle.net/wow/static/local-common/images/loaders/uber-loading.gif	C:/Users/Niki/Desktop/legion/legion/eu.battle.net/wow/static/local-common/images/loaders/uber-loading.gif	(from http://eu.battle.net/wow/static/local-common/css/common.css?v=58-107)
